Region,Brand,SKU,Net_Price,Promotion_Spend
NORTHEAST,BrandB,BrandB_SKU3,87.0654467629681,88557.7765149881
SOUTH,BrandB,BrandB_SKU2,86.88193962264465,86664.34806931227
NORTHEAST,BrandB,BrandB_SKU3,85.73687805189333,61664.122408475065
NORTHEAST,BrandB,BrandB_SKU1,81.64231714383706,10793.891845036218
WEST,BrandB,BrandB_SKU2,82.0851388982158,19529.047355360704
CENTRAL,BrandB,BrandB_SKU3,81.24793645720028,12634.41958756157
NORTH,BrandB,BrandB_SKU1,79.03219077118048,26796.287112292423
METRO_MUMBAI,BrandB,BrandB_SKU1,74.55095012876073,64001.5775670458
NORTHEAST,BrandB,BrandB_SKU2,78.12597042517925,7834.434547791613
NORTHEAST,BrandB,BrandB_SKU1,70.19930936767352,62074.6683997314
METRO_MUMBAI,BrandB,BrandB_SKU2,64.35242592015175,180466.13146204167
METRO_MUMBAI,BrandB,BrandB_SKU3,69.19493872945189,72470.66923447902
SOUTH,BrandB,BrandB_SKU1,63.89080412554584,119774.3123122726
METRO_MUMBAI,BrandB,BrandB_SKU2,73.76556341671527,12462.041781795477
EAST,BrandB,BrandB_SKU1,73.79960418350805,11627.841024556694
NORTH,BrandB,BrandB_SKU2,83.34567928503661,18979.60087188028
NORTHEAST,BrandB,BrandB_SKU2,80.36231889024452,7644.789362217351
METRO_DELHI,BrandB,BrandB_SKU3,73.2950610123459,12406.972914368447
EAST,BrandB,BrandB_SKU2,76.19839851321149,75507.20693510152
WEST,BrandB,BrandB_SKU2,81.72744617259478,12941.943881238964
EAST,BrandB,BrandB_SKU2,74.65209897986553,14826.264208234255
NORTHEAST,BrandB,BrandB_SKU2,80.18959727407238,7724.30296744012
METRO_MUMBAI,BrandB,BrandB_SKU1,74.61585698411497,65303.52959868751
NORTH,BrandB,BrandB_SKU3,88.95442827722876,82064.71659389178
NORTHEAST,BrandB,BrandB_SKU1,81.45004745160179,9425.024566773463
SOUTH,BrandB,BrandB_SKU3,86.48994985655604,13259.70013129834
METRO_DELHI,BrandB,BrandB_SKU1,71.57884258074763,103072.8721443884
METRO_MUMBAI,BrandB,BrandB_SKU3,82.95487116070436,6987.373683803671
EAST,BrandB,BrandB_SKU1,64.49437751685065,174487.2260323806
CENTRAL,BrandB,BrandB_SKU3,81.1709391202417,10058.019656716902
METRO_MUMBAI,BrandB,BrandB_SKU1,63.74618946039388,243657.2077412356
EAST,BrandB,BrandB_SKU1,73.0891527069961,10059.857401010622
EAST,BrandB,BrandB_SKU1,73.52591834119052,12040.700934038983
NORTH,BrandB,BrandB_SKU1,78.5978577489496,17903.133479454347
METRO_MUMBAI,BrandB,BrandB_SKU1,74.57796176793478,53833.703683476015
NORTH,BrandB,BrandB_SKU2,84.84893005429701,15251.994241515662
METRO_DELHI,BrandB,BrandB_SKU3,73.97597387133278,94396.55906080158
METRO_MUMBAI,BrandB,BrandB_SKU3,82.21359058890079,10723.91278872562
METRO_DELHI,BrandB,BrandB_SKU1,69.84972556574749,208224.2771647268
NORTHEAST,BrandB,BrandB_SKU1,70.10099433269154,65634.36631874966
METRO_MUMBAI,BrandB,BrandB_SKU3,82.97996272959979,13204.82199054069
NORTHEAST,BrandB,BrandB_SKU2,80.42738690804099,44112.21304578636
NORTH,BrandB,BrandB_SKU3,77.63683369443878,116959.52131996265
WEST,BrandB,BrandB_SKU1,75.15546361946993,16874.50015022045
SOUTH,BrandB,BrandB_SKU2,85.11266193234677,81513.054139373
EAST,BrandB,BrandB_SKU2,67.02279789463402,83865.85803290799
CENTRAL,BrandB,BrandB_SKU3,81.2389645806175,73200.91393901604
METRO_MUMBAI,BrandB,BrandB_SKU3,80.2140796011162,12600.066911775975
CENTRAL,BrandB,BrandB_SKU1,74.84173363780889,40492.752100904334
METRO_DELHI,BrandB,BrandB_SKU3,64.32303894198128,209529.5795167656
METRO_DELHI,BrandB,BrandB_SKU2,83.9375930543302,85329.37843087368
METRO_MUMBAI,BrandB,BrandB_SKU3,80.8881866484048,13127.303808115495
NORTHEAST,BrandB,BrandB_SKU1,80.4520954459066,27819.81426325162
EAST,BrandB,BrandB_SKU1,73.53184252286367,13103.68638846418
EAST,BrandB,BrandB_SKU1,72.0330697223717,34540.40323737932
METRO_DELHI,BrandB,BrandB_SKU2,84.06108308084033,15577.788812191948
EAST,BrandB,BrandB_SKU3,79.61710340892711,59296.48828989208
WEST,BrandB,BrandB_SKU1,74.4030475908718,13889.394424502343
EAST,BrandB,BrandB_SKU2,73.38378001591266,59608.1327717168
NORTH,BrandB,BrandB_SKU3,87.15679865426613,18979.60087188028
NORTHEAST,BrandB,BrandB_SKU2,79.89240395222389,6831.211513690862
METRO_MUMBAI,BrandB,BrandB_SKU3,82.36081488319145,8725.139090207185
WEST,BrandB,BrandB_SKU2,73.30686673429737,109358.32060416685
CENTRAL,BrandB,BrandB_SKU3,81.72063700972433,9595.826633495328
SOUTH,BrandB,BrandB_SKU2,84.8716885074847,15073.35069374736
CENTRAL,BrandB,BrandB_SKU2,72.71727220527426,83618.23057290628
WEST,BrandB,BrandB_SKU1,74.30554624410509,10803.389622800652
METRO_DELHI,BrandB,BrandB_SKU3,63.89778323134588,225572.3078093044
METRO_MUMBAI,BrandB,BrandB_SKU2,73.21587329823345,9297.786655819587
NORTHEAST,BrandB,BrandB_SKU2,79.94316852187272,61664.122408475065
NORTHEAST,BrandB,BrandB_SKU1,80.90203317471507,10356.700536258148
METRO_DELHI,BrandB,BrandB_SKU2,70.32190574916707,103422.48627285352
METRO_DELHI,BrandB,BrandB_SKU3,74.3460183410092,16759.839852157904
NORTH,BrandB,BrandB_SKU2,84.91309859582375,12518.809418489804
WEST,BrandB,BrandB_SKU2,81.75139293379922,18471.094161676046
CENTRAL,BrandB,BrandB_SKU2,84.26404651266674,14054.402117989324
CENTRAL,BrandB,BrandB_SKU1,74.08202515512755,63598.64437418548
WEST,BrandB,BrandB_SKU3,65.08623577351997,111864.24046340746
NORTH,BrandB,BrandB_SKU3,85.74277466757476,16302.176910834884
METRO_MUMBAI,BrandB,BrandB_SKU3,69.99332125544777,76031.04141949974
METRO_MUMBAI,BrandB,BrandB_SKU2,73.96363613431525,7913.603877778444
NORTHEAST,BrandB,BrandB_SKU2,80.24832279516956,53935.40804435377
EAST,BrandB,BrandB_SKU2,74.64294126626442,61244.54130812719
METRO_DELHI,BrandB,BrandB_SKU3,64.2423210942809,104407.50472434644
EAST,BrandB,BrandB_SKU1,72.66714591861565,16061.444597376803
NORTHEAST,BrandB,BrandB_SKU2,68.54335911065957,150352.3741352173
SOUTH,BrandB,BrandB_SKU2,85.94512294355707,11899.216216840896
METRO_DELHI,BrandB,BrandB_SKU2,83.39452452224872,175321.62498054662
SOUTH,BrandB,BrandB_SKU2,84.33945158752518,16034.3871446201
CENTRAL,BrandB,BrandB_SKU1,75.08755867295596,13750.19784449593
NORTH,BrandB,BrandB_SKU1,77.39369084117064,15747.454348019815
SOUTH,BrandB,BrandB_SKU1,73.79413146091304,48290.97764852713
CENTRAL,BrandB,BrandB_SKU1,74.55975515411652,12345.998008054368
SOUTH,BrandB,BrandB_SKU2,86.35134580737527,14639.50894482765
NORTHEAST,BrandB,BrandB_SKU3,85.8729718048545,9425.024566773463
CENTRAL,BrandB,BrandB_SKU2,83.63843665264149,60685.58964720017
WEST,BrandB,BrandB_SKU2,82.0124295188922,11337.135283539868
SOUTH,BrandB,BrandB_SKU3,85.7633288736498,81412.47473584542
EAST,BrandB,BrandB_SKU1,72.62036667983567,9883.470345911162
NORTH,BrandB,BrandB_SKU2,76.59008643917355,111179.55221337471
WEST,BrandB,BrandB_SKU2,82.65354792555974,90473.4656904535
WEST,BrandB,BrandB_SKU2,81.06510754271414,76731.32966245433
SOUTH,BrandB,BrandB_SKU2,84.53403324994122,13259.70013129834
NORTHEAST,BrandB,BrandB_SKU3,85.40036668208401,8953.330066452674
EAST,BrandB,BrandB_SKU2,74.65072839101792,140827.9850144584
WEST,BrandB,BrandB_SKU3,73.11931460423148,13592.058867847702
CENTRAL,BrandB,BrandB_SKU1,75.41084347959337,83499.0246788693
NORTHEAST,BrandB,BrandB_SKU2,78.59379709221129,9841.254708821798
CENTRAL,BrandB,BrandB_SKU3,80.06556556952903,77451.38248733194
NORTH,BrandB,BrandB_SKU1,78.0823070395758,19436.038048918253
NORTHEAST,BrandB,BrandB_SKU3,85.75876433456342,46869.64089745568
EAST,BrandB,BrandB_SKU1,72.56969689284686,9150.639844143663
NORTHEAST,BrandB,BrandB_SKU1,81.2858308582639,8773.806064039672
EAST,BrandB,BrandB_SKU3,70.5829800232679,81081.43418458021
NORTH,BrandB,BrandB_SKU2,85.80517029645058,15704.481257194142
NORTHEAST,BrandB,BrandB_SKU2,79.11084257814706,11245.551195391148
SOUTH,BrandB,BrandB_SKU2,84.54768386472382,18054.53899382608
METRO_DELHI,BrandB,BrandB_SKU1,79.09449830641518,11869.085220864392
METRO_DELHI,BrandB,BrandB_SKU1,78.92465330559445,13711.545161900734
NORTH,BrandB,BrandB_SKU2,84.61994834585298,26796.287112292423
SOUTH,BrandB,BrandB_SKU2,87.14770258998843,80802.29567798591
NORTH,BrandB,BrandB_SKU2,84.3228912965825,13550.981972472278
EAST,BrandB,BrandB_SKU1,73.61818169331922,73407.20474147092
SOUTH,BrandB,BrandB_SKU1,73.94420484645241,80330.43040405151
EAST,BrandB,BrandB_SKU3,80.44304580215487,13134.389862469085
METRO_MUMBAI,BrandB,BrandB_SKU2,72.19115159440285,11488.022078339529
EAST,BrandB,BrandB_SKU3,78.90614839647701,65465.65777290097
EAST,BrandB,BrandB_SKU3,79.48198551050666,66599.37606970231
WEST,BrandB,BrandB_SKU1,73.41914116974651,17670.62984838696
SOUTH,BrandB,BrandB_SKU1,64.09127284924,122044.96842222248
METRO_MUMBAI,BrandB,BrandB_SKU1,75.40215586569175,62521.83434593239
METRO_MUMBAI,BrandB,BrandB_SKU1,73.72405219343806,58808.94164417515
CENTRAL,BrandB,BrandB_SKU2,84.48858632930008,63598.64437418548
NORTHEAST,BrandB,BrandB_SKU2,79.60570353005559,11437.432444095452
SOUTH,BrandB,BrandB_SKU1,64.79263858335234,457894.5857670647
METRO_DELHI,BrandB,BrandB_SKU2,83.2113659463793,71161.1353136406
METRO_MUMBAI,BrandB,BrandB_SKU1,64.29621487390023,86053.6595067006
NORTHEAST,BrandB,BrandB_SKU3,85.78706008491075,41651.077251081246
METRO_MUMBAI,BrandB,BrandB_SKU1,76.43075989855016,11707.540605725342
METRO_MUMBAI,BrandB,BrandB_SKU3,80.97036249135918,63844.337745953606
METRO_MUMBAI,BrandB,BrandB_SKU3,81.93406722553983,13117.148009241177
NORTHEAST,BrandB,BrandB_SKU1,80.56986462007936,11245.551195391148
CENTRAL,BrandB,BrandB_SKU1,74.09534474792665,11798.433012501737
METRO_DELHI,BrandB,BrandB_SKU3,73.99307606985805,8919.728618550502
CENTRAL,BrandB,BrandB_SKU2,83.67001428602462,14027.410039275512
SOUTH,BrandB,BrandB_SKU3,86.72712356928524,19069.011264003217
NORTH,BrandB,BrandB_SKU2,86.30677400994303,11352.218593229098
WEST,BrandB,BrandB_SKU3,64.35307356676347,163207.9929322093
EAST,BrandB,BrandB_SKU3,79.76356086153764,68627.63665435887
NORTHEAST,BrandB,BrandB_SKU1,81.29422446054983,46869.64089745568
EAST,BrandB,BrandB_SKU1,66.31345057464675,88238.98284900695
WEST,BrandB,BrandB_SKU3,73.89493784306549,72240.92725888589
EAST,BrandB,BrandB_SKU1,73.30518458915094,75507.20693510152
WEST,BrandB,BrandB_SKU3,71.63563251196734,105185.51562051814
NORTH,BrandB,BrandB_SKU1,79.1615615844946,80841.32886577207
EAST,BrandB,BrandB_SKU1,64.3767465311196,68119.9595994478
CENTRAL,BrandB,BrandB_SKU3,80.24573930070964,14439.169920131206
METRO_MUMBAI,BrandB,BrandB_SKU1,65.71042540980264,79073.37442425362
CENTRAL,BrandB,BrandB_SKU2,73.7056609745548,87818.7106979469
NORTHEAST,BrandB,BrandB_SKU1,69.97517245212515,157679.166876273
NORTHEAST,BrandB,BrandB_SKU3,77.5148840918049,62082.25489051024
NORTHEAST,BrandB,BrandB_SKU2,79.1706392560375,7612.250635198674
NORTHEAST,BrandB,BrandB_SKU3,87.48706568489801,12228.789161216338
SOUTH,BrandB,BrandB_SKU2,84.93393169545054,18854.54970057296
NORTHEAST,BrandB,BrandB_SKU3,87.30254835394102,49753.06621621954
METRO_MUMBAI,BrandB,BrandB_SKU2,73.49506405153095,37516.870421674255
METRO_MUMBAI,BrandB,BrandB_SKU2,72.88872289187279,13204.82199054069
NORTHEAST,BrandB,BrandB_SKU2,79.47708148428961,7149.041079524613
WEST,BrandB,BrandB_SKU3,72.60063932480827,16570.413398521625
METRO_DELHI,BrandB,BrandB_SKU3,73.32654380063396,14330.252401944968
EAST,BrandB,BrandB_SKU3,79.11930632014224,12571.966318912224
WEST,BrandB,BrandB_SKU3,72.81118855017363,14189.509773357966
NORTHEAST,BrandB,BrandB_SKU2,70.29647318497183,65634.36631874966
CENTRAL,BrandB,BrandB_SKU2,85.2275051110543,10058.019656716902
SOUTH,BrandB,BrandB_SKU2,84.90427204984216,95502.8898388272
SOUTH,BrandB,BrandB_SKU3,75.02694868410332,119774.3123122726
METRO_DELHI,BrandB,BrandB_SKU1,79.07431164209443,75072.52703918138
METRO_MUMBAI,BrandB,BrandB_SKU1,73.76600595444934,13204.82199054069
METRO_DELHI,BrandB,BrandB_SKU2,83.05731265406938,149365.9109188697
SOUTH,BrandB,BrandB_SKU2,86.8934029970892,18656.26693883705
METRO_DELHI,BrandB,BrandB_SKU3,73.81998042419795,69647.06083741988
WEST,BrandB,BrandB_SKU3,66.0433007390035,112243.67414098304
METRO_MUMBAI,BrandB,BrandB_SKU1,74.04618224088217,58354.45897417559
NORTH,BrandB,BrandB_SKU3,86.25415122336213,15921.89856069581
METRO_MUMBAI,BrandB,BrandB_SKU2,65.08064289098876,172423.3757466149
EAST,BrandB,BrandB_SKU2,76.01680278878376,10897.658288208018
METRO_DELHI,BrandB,BrandB_SKU1,78.59893738404573,82911.8646697385
METRO_DELHI,BrandB,BrandB_SKU3,73.42207323884001,71161.1353136406
EAST,BrandB,BrandB_SKU1,72.84043818638007,10867.919763551476
NORTHEAST,BrandB,BrandB_SKU1,81.79314695977463,13562.393768124455
CENTRAL,BrandB,BrandB_SKU2,72.75739321759855,202431.9879401311
METRO_MUMBAI,BrandB,BrandB_SKU2,66.37569242257969,79850.38650944749
METRO_DELHI,BrandB,BrandB_SKU1,79.0560375704828,14530.094218039849
SOUTH,BrandB,BrandB_SKU2,84.69216025010405,21301.200527584577
CENTRAL,BrandB,BrandB_SKU2,83.35338259414827,37046.42358069482
METRO_MUMBAI,BrandB,BrandB_SKU3,70.48487857154917,78934.57238469111
NORTHEAST,BrandB,BrandB_SKU1,70.73132370265546,68761.13908695958
NORTHEAST,BrandB,BrandB_SKU3,78.25041077004724,68761.13908695958
METRO_MUMBAI,BrandB,BrandB_SKU2,73.27790759623836,12099.30903452966
EAST,BrandB,BrandB_SKU3,79.78882619636292,14453.986219647795
SOUTH,BrandB,BrandB_SKU3,87.25556571002815,111396.75603607597
EAST,BrandB,BrandB_SKU2,75.85845524872711,26400.660318065813
SOUTH,BrandB,BrandB_SKU1,74.23444922605673,14434.673805509476
NORTH,BrandB,BrandB_SKU3,85.8665897385392,97932.05114079796
CENTRAL,BrandB,BrandB_SKU2,82.19476361506459,12914.293557758714
NORTH,BrandB,BrandB_SKU3,87.51035610972836,23458.45795689624
NORTH,BrandB,BrandB_SKU3,76.15922287247669,98435.4551786605
NORTH,BrandB,BrandB_SKU2,75.20820976808864,119639.62088242613
NORTH,BrandB,BrandB_SKU2,84.67942452204655,94832.89324078128
NORTH,BrandB,BrandB_SKU2,76.62472234521533,117165.18810974831
NORTH,BrandB,BrandB_SKU1,78.14830827700162,14854.808617571747
NORTH,BrandB,BrandB_SKU3,87.90674872678427,13776.78555475018
NORTHEAST,BrandB,BrandB_SKU3,85.75000606664179,26807.66365609839
CENTRAL,BrandB,BrandB_SKU3,79.71912750415775,14087.333230448186
CENTRAL,BrandB,BrandB_SKU3,80.16966546484711,13930.4357332515
METRO_DELHI,BrandB,BrandB_SKU2,82.41152098490205,197947.6834132565
NORTH,BrandB,BrandB_SKU1,67.45346475403265,106636.58814029382
EAST,BrandB,BrandB_SKU2,67.61929779305946,185049.04928146364
SOUTH,BrandB,BrandB_SKU3,84.50208857458128,16005.055855607718
NORTH,BrandB,BrandB_SKU1,77.23744805660226,94832.89324078128
NORTH,BrandB,BrandB_SKU2,86.27393162370379,93290.42672173397
METRO_DELHI,BrandB,BrandB_SKU3,74.06779072908508,76245.4458339845
CENTRAL,BrandB,BrandB_SKU3,80.01801263244415,14683.627726204031
NORTHEAST,BrandB,BrandB_SKU3,76.32479095557119,150352.3741352173
METRO_DELHI,BrandB,BrandB_SKU3,73.72869086077576,10179.587814532302
WEST,BrandB,BrandB_SKU2,83.17633519546487,89671.56117850587
METRO_DELHI,BrandB,BrandB_SKU2,70.88225823645215,84804.89165103248
WEST,BrandB,BrandB_SKU1,73.98595116883452,15769.405855750838
NORTH,BrandB,BrandB_SKU3,88.22248564303497,15463.867932841764
METRO_MUMBAI,BrandB,BrandB_SKU1,73.33599363452704,10293.38723244524
WEST,BrandB,BrandB_SKU3,64.6256929064241,100390.76627713809
METRO_DELHI,BrandB,BrandB_SKU2,81.88849147654314,16351.455810289992
NORTHEAST,BrandB,BrandB_SKU2,67.85039033051657,65132.26030415389
CENTRAL,BrandB,BrandB_SKU1,75.16204503231145,10789.733283597408
CENTRAL,BrandB,BrandB_SKU3,80.83666733199853,13705.637377368732
CENTRAL,BrandB,BrandB_SKU2,84.50337030413051,10638.76397658848
NORTHEAST,BrandB,BrandB_SKU3,85.31865075590653,65039.4079528543
NORTHEAST,BrandB,BrandB_SKU3,86.72139372022832,6779.216726330862
NORTHEAST,BrandB,BrandB_SKU1,81.61540941136028,46795.76400712081
NORTH,BrandB,BrandB_SKU1,68.48334148740805,118934.04054753394
SOUTH,BrandB,BrandB_SKU2,84.23304616267548,16751.04875358661
WEST,BrandB,BrandB_SKU3,73.43861233968413,88451.8575961375
NORTH,BrandB,BrandB_SKU1,78.3919954846832,98622.22375889526
CENTRAL,BrandB,BrandB_SKU2,83.55233675292433,11025.766057088593
NORTH,BrandB,BrandB_SKU3,88.91601564282728,135667.20520979448
EAST,BrandB,BrandB_SKU2,67.75525268439117,78562.8509988495
SOUTH,BrandB,BrandB_SKU2,85.27540619141158,14434.673805509476
METRO_MUMBAI,BrandB,BrandB_SKU2,72.89263892160547,13129.016468525995
WEST,BrandB,BrandB_SKU2,80.69620341322558,54775.31055338911
SOUTH,BrandB,BrandB_SKU2,85.8656041839467,13646.719975516078
NORTHEAST,BrandB,BrandB_SKU3,77.75089801003257,69169.0669377346
NORTH,BrandB,BrandB_SKU3,87.19970209097558,18465.349180137662
SOUTH,BrandB,BrandB_SKU3,75.12553330916738,122044.96842222248
METRO_MUMBAI,BrandB,BrandB_SKU2,64.28589046753662,304739.96118600195
NORTH,BrandB,BrandB_SKU3,77.66691184484819,108566.99965909576
CENTRAL,BrandB,BrandB_SKU1,74.85693826821822,71820.21307690765
METRO_DELHI,BrandB,BrandB_SKU3,74.26202096734076,15245.325268403396
SOUTH,BrandB,BrandB_SKU2,84.52059872864865,98623.9433615425
NORTHEAST,BrandB,BrandB_SKU3,87.14825726267975,7474.421233793248
NORTH,BrandB,BrandB_SKU1,79.71907490103496,12365.477839930332
NORTHEAST,BrandB,BrandB_SKU1,80.58897311522907,10364.915839956828
SOUTH,BrandB,BrandB_SKU2,84.95300061229958,17820.704037330874
NORTH,BrandB,BrandB_SKU1,78.48097379362487,12125.148855403677
WEST,BrandB,BrandB_SKU2,80.99595481092771,10963.74381789032
METRO_DELHI,BrandB,BrandB_SKU1,69.13728639075104,93533.49995950704
WEST,BrandB,BrandB_SKU1,74.18317179696199,18186.95984719893
METRO_DELHI,BrandB,BrandB_SKU2,83.53392463919964,11924.841409951325
CENTRAL,BrandB,BrandB_SKU3,80.94408873924442,11656.42323960548
METRO_MUMBAI,BrandB,BrandB_SKU2,74.0327166296518,8587.891593296348
EAST,BrandB,BrandB_SKU1,64.57243018147228,235989.1777213089
METRO_MUMBAI,BrandB,BrandB_SKU1,73.74202641966266,48620.67990356197
METRO_MUMBAI,BrandB,BrandB_SKU1,72.94596607620875,13129.016468525995
CENTRAL,BrandB,BrandB_SKU2,72.56158600964488,198474.9690318356
EAST,BrandB,BrandB_SKU1,73.21268610533885,10279.923641841247
METRO_DELHI,BrandB,BrandB_SKU3,75.96926817184516,65734.18865643113
NORTH,BrandB,BrandB_SKU3,87.87410854716055,18166.881401129685
NORTHEAST,BrandB,BrandB_SKU2,80.3342194561907,46116.83249349234
METRO_MUMBAI,BrandB,BrandB_SKU1,74.213158290206,55179.21807745178
NORTH,BrandB,BrandB_SKU3,87.62015998783254,17399.18643642087
NORTH,BrandB,BrandB_SKU1,76.39147631545215,96762.03128260466
SOUTH,BrandB,BrandB_SKU3,87.00180724309702,16921.3017543301
CENTRAL,BrandB,BrandB_SKU3,79.17485427458521,16687.31123787741
NORTH,BrandB,BrandB_SKU3,76.79679242991772,112657.27983607345
CENTRAL,BrandB,BrandB_SKU2,73.22813309047186,193025.690017711
NORTH,BrandB,BrandB_SKU1,77.96683162628106,19565.94699217612
METRO_DELHI,BrandB,BrandB_SKU1,70.41635632544754,100763.89157843102
EAST,BrandB,BrandB_SKU1,72.64319771867346,64176.3333316342
EAST,BrandB,BrandB_SKU2,75.21703607163711,56013.47040077271
METRO_DELHI,BrandB,BrandB_SKU1,77.94420711330554,13692.067493325025
CENTRAL,BrandB,BrandB_SKU2,83.68466579531672,10674.178241226457
SOUTH,BrandB,BrandB_SKU2,77.06941832782069,128408.91547535831
SOUTH,BrandB,BrandB_SKU1,73.96904560696456,95502.8898388272
WEST,BrandB,BrandB_SKU2,80.85693680888203,21021.364544398068
EAST,BrandB,BrandB_SKU3,79.93806773201257,76548.70698747243
EAST,BrandB,BrandB_SKU1,73.08079267282832,11000.323227783343
NORTHEAST,BrandB,BrandB_SKU2,79.867853436988,5985.758357627528
CENTRAL,BrandB,BrandB_SKU1,66.46209161934509,202431.9879401311
WEST,BrandB,BrandB_SKU2,82.11611732060294,13353.73906460702
NORTHEAST,BrandB,BrandB_SKU3,86.60128502478922,8773.806064039672
SOUTH,BrandB,BrandB_SKU2,85.32165123689805,18801.76783106031
WEST,BrandB,BrandB_SKU1,72.60924329560002,17265.28591191082
SOUTH,BrandB,BrandB_SKU3,84.96302215565738,9277.4777523236
METRO_DELHI,BrandB,BrandB_SKU2,82.57411290347856,18140.993674369995
EAST,BrandB,BrandB_SKU3,80.12324964926111,26400.660318065813
CENTRAL,BrandB,BrandB_SKU2,84.50766291898326,77951.5433024412
METRO_MUMBAI,BrandB,BrandB_SKU3,81.65980039922502,62521.83434593239
EAST,BrandB,BrandB_SKU1,66.97947591882513,176802.04865766058
SOUTH,BrandB,BrandB_SKU1,73.50017061786886,86290.63376480226
SOUTH,BrandB,BrandB_SKU3,84.2370698527514,11432.422281820836
CENTRAL,BrandB,BrandB_SKU2,82.72718435900447,267971.9256407788
METRO_DELHI,BrandB,BrandB_SKU3,74.17356199139432,80372.30605431627
METRO_DELHI,BrandB,BrandB_SKU2,81.81930923703817,12797.832173615989
NORTH,BrandB,BrandB_SKU2,83.87932426304361,15747.454348019815
WEST,BrandB,BrandB_SKU2,81.67860431633683,76446.94129452873
METRO_DELHI,BrandB,BrandB_SKU1,78.70718634169604,14287.540091787445
METRO_DELHI,BrandB,BrandB_SKU1,79.74526705706246,91387.1658337869
WEST,BrandB,BrandB_SKU2,84.86827281532474,75680.83291153438
NORTHEAST,BrandB,BrandB_SKU2,79.92047082078047,10793.891845036218
METRO_DELHI,BrandB,BrandB_SKU3,73.25129766857182,144816.78483247568
SOUTH,BrandB,BrandB_SKU1,72.49814956648551,17820.704037330874
METRO_DELHI,BrandB,BrandB_SKU3,62.48685779879616,291761.7415368141
METRO_MUMBAI,BrandB,BrandB_SKU3,82.94433960169613,9810.715349630444
WEST,BrandB,BrandB_SKU1,73.0711594521761,19529.047355360704
EAST,BrandB,BrandB_SKU2,67.77021556417972,88238.98284900695
WEST,BrandB,BrandB_SKU2,82.09091807225316,21612.426960141493
WEST,BrandB,BrandB_SKU2,80.57532035433883,99181.82817084328
EAST,BrandB,BrandB_SKU1,64.94855291389041,71895.63332313247
METRO_DELHI,BrandB,BrandB_SKU3,73.09169379235847,10653.204239521505
METRO_DELHI,BrandB,BrandB_SKU1,78.24725834284196,10962.869009752969
NORTHEAST,BrandB,BrandB_SKU1,81.06796129458057,63346.65733600476
METRO_DELHI,BrandB,BrandB_SKU2,83.37240458596399,16744.689175990938
NORTHEAST,BrandB,BrandB_SKU3,87.31201520852858,7149.041079524613
WEST,BrandB,BrandB_SKU3,72.48414070062374,14458.870967451265
NORTHEAST,BrandB,BrandB_SKU1,80.98735225781955,9190.084565128063
SOUTH,BrandB,BrandB_SKU3,87.22433906862808,86664.34806931227
WEST,BrandB,BrandB_SKU2,81.59408534815829,14724.027098051249
METRO_MUMBAI,BrandB,BrandB_SKU1,74.95148453922708,66843.76608310996
NORTH,BrandB,BrandB_SKU2,84.56568345446537,229763.51881357617
WEST,BrandB,BrandB_SKU1,73.54326823623336,101453.4985168455
EAST,BrandB,BrandB_SKU1,73.30340793740804,16233.878386489538
EAST,BrandB,BrandB_SKU1,73.59931192811378,11013.868236730545
NORTHEAST,BrandB,BrandB_SKU3,85.2068491288703,7237.688988493427
METRO_MUMBAI,BrandB,BrandB_SKU2,72.78239992223453,54558.839272034245
NORTHEAST,BrandB,BrandB_SKU2,79.40360873338874,9750.703930819936
WEST,BrandB,BrandB_SKU3,72.23933017665365,12310.974735139023
SOUTH,BrandB,BrandB_SKU3,86.86874519954553,14482.723875915786
NORTH,BrandB,BrandB_SKU3,87.89668022707941,11554.30397920422
METRO_DELHI,BrandB,BrandB_SKU1,78.58875554075385,8919.728618550502
NORTH,BrandB,BrandB_SKU3,75.7022775452578,338656.17033124686
EAST,BrandB,BrandB_SKU1,74.35685441398694,56580.48833099025
NORTH,BrandB,BrandB_SKU2,84.67333887980801,79822.93110320125
METRO_MUMBAI,BrandB,BrandB_SKU3,83.4840926763823,12082.60917621912
SOUTH,BrandB,BrandB_SKU2,85.50136383071397,99743.99180957956
SOUTH,BrandB,BrandB_SKU2,84.70916858788321,19573.35411012081
SOUTH,BrandB,BrandB_SKU2,85.3873352506607,16984.649663781067
SOUTH,BrandB,BrandB_SKU3,85.84088798746288,95502.8898388272
EAST,BrandB,BrandB_SKU1,73.33006316328581,75824.51512359669
SOUTH,BrandB,BrandB_SKU1,74.3210531781203,18854.54970057296
METRO_MUMBAI,BrandB,BrandB_SKU3,82.27128064585231,10293.38723244524
NORTH,BrandB,BrandB_SKU2,85.11924769107537,14854.808617571747
NORTH,BrandB,BrandB_SKU2,83.48820661643956,15892.773044135842
METRO_MUMBAI,BrandB,BrandB_SKU2,65.8937139603237,71967.74910175569
NORTHEAST,BrandB,BrandB_SKU2,80.05110475278717,8817.866546585687
WEST,BrandB,BrandB_SKU3,72.78499125054768,86619.62177791103
METRO_DELHI,BrandB,BrandB_SKU1,79.05082952770687,85329.37843087368
EAST,BrandB,BrandB_SKU2,67.50771831426394,174487.2260323806
EAST,BrandB,BrandB_SKU3,77.99374650712335,14637.583855129496
EAST,BrandB,BrandB_SKU2,75.66084628108476,66368.39401245277
NORTHEAST,BrandB,BrandB_SKU3,87.55499564336553,57261.94842200988
